Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
30867,Kantor Besar Lengadang Estate Airstrip,Batu Ampar,ID,,,-2.2618,112.11646,,,,,small_airport,OurAirports
30868,Nahiyang Estate Airstrip,Batu Ampar,ID,,,-2.26711,112.19835,,,,,small_airport,OurAirports
30869,Batu Manangis Airport,Batu Manangis,ID,,,-2.15009,112.26928,157,,,,small_airport,OurAirports
30870,Tembelina Airstrip,Semayok Baru,ID,,,-1.7484,110.47658,,,,,small_airport,OurAirports
30871,Manis Mata Airstrip,Manis Mata,ID,,,-2.46441,110.96529,,,,,small_airport,OurAirports
30872,South Bangka Police Station Heliport,Toboali,ID,,,-2.96808,106.47341,,,,,heliport,OurAirports
30873,Mbugulo Airstrip,Mapa,ID,,,-3.70788,136.74285,6683,,,,small_airport,OurAirports
30874,Fly Bali Heliport,"Kuta Selatan, Badung",ID,,,-8.83996,115.16181,367,,,,heliport,OurAirports
30875,SGi Benoa Heliport,Denpasar,ID,,,-8.72649,115.21595,7,,,,heliport,OurAirports
30876,Balicopter Klapa Helicopter Landing Area,"Kuta Selatan, Badung",ID,,,-8.80247,115.12569,157,,,,heliport,OurAirports
30877,JAG Heliport,"Kuta Selatan, Badung",ID,,,-8.83107,115.20812,210,,,,heliport,OurAirports
30878,Nusa Dua Heliport,"Kuta Selatan, Badung",ID,,,-8.80159,115.23846,7,,,,heliport,OurAirports
30879,Taro Elephant Safari Park Heliport,"Ubud, Gianyar",ID,,,-8.39278,115.28513,1975,,,,heliport,OurAirports
30880,Nusa Lembongan Heliport,"Nusa Penida, Klungkung",ID,,,-8.68446,115.44672,200,,,,heliport,OurAirports
30881,Menjangan Dynasty Resort Heliport,"Gerokgak, Buleleng",ID,,,-8.13452,114.56342,49,,,,heliport,OurAirports
30882,Joyo's Heliport,"Tegaldlimo, Banyuwangi",ID,,,-8.73018,114.35113,17,,,,heliport,OurAirports
30883,Mandalika International Circuit Heliport,"Pujut, Lombok Tengah",ID,,,-8.89364,116.30298,41,,,,heliport,OurAirports
30884,Lombok Lodge Heliport,"Tanjung, Lombok Utara",ID,,,-8.36127,116.12436,23,,,,heliport,OurAirports
30885,Sunset Yoga Helipad Gili Trawangan,"Pemanang, Lombok Utara",ID,,,-8.36163,116.03464,3,,,,heliport,OurAirports
30886,Palasari Heliport,"Melaya, Jembrana",ID,,,-8.25544,114.54499,206,,,,heliport,OurAirports
30887,Jati Papak Airstrip,"Tegaldlimo, Banyuwangi",ID,,,-8.54091,114.3755,39,,,,small_airport,OurAirports
30888,PT Bumi Suksesindo Heliport,"Pesanggaran, Banyuwangi",ID,,,-8.60175,114.03169,39,,,,heliport,OurAirports
30889,Selaparang Airport,Mataram,ID,,,-8.56056,116.095097,52,,,,closed,OurAirports
30890,Jefman Airport,Jefman,ID,,,-0.926358,131.121002,10,,,,closed,OurAirports
30891,Keisah Airport,Keisah,ID,,,-7.66667,140.5,81,,,,closed,OurAirports
30892,Mangun Jaya Airport,Mangun Jaya,ID,,,-2.73333,103.567001,76,,,,closed,OurAirports
30893,Muting Airport,Muting,ID,,,-7.3147,140.5668,70,,,,closed,OurAirports
30894,Yuruf Airport,Amgotro,ID,,,-3.628919,140.953689,1844,,,,closed,OurAirports
30895,Sangir Airport,Sangir,ID,,,-8.36667,118.333359,175,,,,closed,OurAirports
30896,Malili Airport,Malili,ID,,,-2.62966,121.097102,19,,,,closed,OurAirports
30897,Punggaluku Airport,Wawooru,ID,,,-4.316667,122.466667,43,,,,closed,OurAirports
30898,Sudjarwo Tjondronegoro Airport,Serui,ID,,,-1.87438,136.23946,50,,,,closed,OurAirports
30899,Waris Airport,Swach,ID,,,-3.23337,140.985451,1500,,,,closed,OurAirports
30900,Ubrub Airport,Ubrub,ID,,,-3.675686,140.885067,1370,,,,closed,OurAirports
30901,Tentena Airport,Tentena,ID,,,-2,120.76667,1900,,,,closed,OurAirports
30902,Pelabuhan Ratu Airport,Pelabuhan Ratu,ID,,,-6.982321,106.540457,65,,,,closed,OurAirports
30903,Kisaran Airport,Kisaran,ID,,,2.97379,99.600998,96,,,,closed,OurAirports
30904,Pematangsiantar Airport,Pematangsiantar,ID,,,2.946003,99.02417,1361,,,,closed,OurAirports
30905,Keluang Airport,Keluang,ID,,,-2.640962,103.914557,76,,,,closed,OurAirports
30906,Beringin Airport,Murateweh,ID,,,-0.942549,114.89399,126,,,,closed,OurAirports
30907,Kalabahi Airport,Kalabahi,ID,,,-8.216667,124.566666,33,,,,closed,OurAirports
30908,Tanjung Perak Airport,Surabaya,ID,,,-7.217473,112.712343,9,,,,closed,OurAirports
30909,Old Nabire Airport,Nabire,ID,,,-3.368586,135.496702,20,,,,medium_airport,OurAirports
30910,Tabing Airport,Padang,ID,,,-0.874989,100.351997,9,,,,medium_airport,OurAirports
30911,Susilo Airport,Sintang,ID,,,0.063851,111.473572,98,,,,medium_airport,OurAirports
30912,Helvetia Airport,Medan,ID,,,3.68306,98.644203,49,,,,small_airport,OurAirports
30913,Kota Mobagu/Mopait Airport,Kota Mobagu,ID,BJG,,0.686111,124.273611,584,,,,small_airport,OurAirports
30914,Tebing Tinggi Airport,Tabbing Tinggi-Sumatra Island,ID,,,3.366667,99.116669,69,,,,small_airport,OurAirports
30915,Giliyang Heliport,Sumenep,ID,,,-7.00218,114.17324,59,,,,heliport,OurAirports
30916,PT Free Port Manyar Heliport,"Manyar, Gresik",ID,,,-7.08359,112.60498,10,,,,heliport,OurAirports
30917,Lamongan Shorebase Heliport,Lamongan,ID,,,-6.86911,112.41675,141,,,,heliport,OurAirports
30918,Holcim Tuban Heliport,Tuban,ID,,,-6.81441,111.88536,105,,,,heliport,OurAirports
30919,Pacitan Air Base,Pacitan,ID,,,-8.21185,111.08605,23,,,,heliport,OurAirports
30920,Sumbawa Barat Airport,Sumbawa Barat,ID,,,-8.99519,116.7444,33,,,,small_airport,OurAirports
30921,Bukit Mulia Airport,"Kintap, Tanah Laut",ID,,,-3.79107,115.29557,82,,,,small_airport,OurAirports
30922,Kintap Airport,"Kintap, Tanah Laut",ID,,,-3.8244,115.1825,66,,,,small_airport,OurAirports
30923,Lombok Private Villa Estate Heliport,"Gangga, Lombok Utara",ID,,,-8.33523,116.18193,16,,,,heliport,OurAirports
30924,Gudang Garam Heliport,"Paiton, Probolinggo",ID,,,-7.71802,113.52407,33,,,,heliport,OurAirports
30925,UMM Heliport,"Karang Ploso, Malang",ID,,,-7.92155,112.59729,1778,,,,heliport,OurAirports
30926,Office Tower PT Gudang Garam Tbk Kediri Heliport,Kediri,ID,,,-7.80766,112.00982,,,,,heliport,OurAirports
30927,Surya Air Gudang Garam Heliport,Kediri,ID,,,-7.79019,112.01084,246,,,,heliport,OurAirports
30928,Tomboki Airstrip,Tomboki,ID,,,-4.2295,139.45225,6558,,,,small_airport,OurAirports
30929,Nisikni Airstrip,Nisikni,ID,,,-4.24745,139.47418,7503,,,,small_airport,OurAirports
30930,Menou Airstrip,Menou,ID,,,-3.86487,135.51802,4741,,,,small_airport,OurAirports
30931,Apogomakida Airstrip,Apogomakida,ID,,,-4.00453,135.49515,5988,,,,small_airport,OurAirports
30932,Sagan Airfield,Wasior,ID,,,-2.78618,134.52473,69,,,,closed,OurAirports
30933,Apalapsili Airport,Apalapsili,ID,AAS,,-3.882495,139.310932,3100,,,,small_airport,OurAirports
30934,Anggi Airport,Anggi-Papua Island,ID,AGD,,-1.3858,133.8737,6644,,,,small_airport,OurAirports
30935,Mina Wanam Airport,Wanam,ID,,,-7.540726,139.110916,22,,,,small_airport,OurAirports
30936,Astra Ksetra Airport,Menggala,ID,AKQ,,-4.611588,105.231968,99,,,,small_airport,OurAirports
30937,Boalang Airport,Boalang-Celebes Island,ID,,,-0.972896,122.144997,146,,,,small_airport,OurAirports
30938,Elelim Airport,Elelim,ID,ELR,,-3.785922,139.384497,1490,,,,small_airport,OurAirports
30939,Ewer Asmat Airport,Agats,ID,EWE,,-5.496185,138.078361,27,,,,small_airport,OurAirports
30940,Gag Island Airport,Gag Island,ID,GAV,,-0.400556,129.895004,1,,,,small_airport,OurAirports
30941,Ilu Airport,Ilu,ID,IUL,,-3.7051,138.2002,6408,,,,small_airport,OurAirports
30942,Com Airport,Com,TL,,,-8.349193,127.050793,150,,,,small_airport,OurAirports
30943,Kotabangun Airport,Kotabangun-Borneo Island,ID,KOD,,-0.266669988632,116.583335876,13,,,,small_airport,OurAirports
30944,Departi Parbo Airport,Sungai Penuh,ID,KRC,,-2.094042,101.47025,2600,,,,small_airport,OurAirports
30945,Kelila Airport,Kelila,ID,LLN,,-3.728968,138.710117,9092,,,,small_airport,OurAirports
30946,Masalembo Airport,Masalembo Island,ID,MSI,,-5.583330154418945,114.43299865722656,30,,,,small_airport,OurAirports
30947,Banaina Airport,Banaina-Borneo Island,ID,NAF,,2.72305011749,117.125999451,60,,,,small_airport,OurAirports
30948,Obano Airport,Obano,ID,OBD,,-3.9106,136.2306,5800,,,,small_airport,OurAirports
30949,Unknown Airport,Paritsialing-Sumatra Island,ID,,,-0.63333,103.300003,33,,,,small_airport,OurAirports
30950,Pomala Airport,Kolaka,ID,,,-4.181013,121.614665,88,,,,small_airport,OurAirports
30951,Mentawai Airport,Sipura Island,ID,RKI,,-2.094167,99.699167,26,,,,small_airport,OurAirports
30952,Tiom Airport,Tiom-Papua Island,ID,TMY,,-3.9256,138.4555,6931,,,,small_airport,OurAirports
30953,Bilogai-Sugapa Airport,Sugapa,ID,UGU,,-3.739503,137.031183,7348,,,,medium_airport,OurAirports
30954,Hubler Field,Caldwell,US,,,43.695701599121094,-116.63800048828125,2385,,,,small_airport,OurAirports
30955,CX Ranch Number 1 Airport,Clark Fork,US,,,48.137957,-116.196681,2071,,,,small_airport,OurAirports
30956,Coeur D'Alene Resort Heliport,Coeur D'Alene,US,,,47.67210006713867,-116.78399658203125,2174,,,,heliport,OurAirports
30957,Kootenai Medical Center Heliport,Coeur D'Alene,US,,,47.69599914550781,-116.79499816894531,2230,,,,heliport,OurAirports
30958,Hackney Airpark,Athol,US,,,47.9567985534668,-116.677001953125,2445,,,,small_airport,OurAirports
30959,Nichols Ranch Airport,Post Falls,US,,,47.6781005859375,-117.0250015258789,2430,,,,small_airport,OurAirports
30960,Russell W Anderson Strip,Riverside,US,,,43.184399,-112.466003,4450,,,,small_airport,OurAirports
30961,Sky Island Ranch Airport,St Maries,US,,,47.322102,-116.639999,2880,,,,small_airport,OurAirports
30962,Benewah Community Hospital Heliport,St Maries,US,,,47.3140983581543,-116.56700134277344,2235,,,,heliport,OurAirports
30963,Sluder Airstrip,Bellevue,US,,,43.403499603271484,-114.27300262451172,5017,,,,small_airport,OurAirports
30964,Seven Devils Airport,Council,US,,,45.01100158691406,-116.68900299072266,4487,,,,small_airport,OurAirports
30965,Eirmc Heliport,Idaho Falls,US,,,43.47100067138672,-111.99199676513672,4713,,,,heliport,OurAirports
30966,Bird Number Two  Airport,Sagle,US,,,48.236288,-116.383467,2192,,,,small_airport,OurAirports
30967,Hubof's Heliport,Post Falls,US,,,47.733001708984375,-117,2000,,,,heliport,OurAirports
30968,Smith Ranch Airport,Hauser Lake,US,,,47.75630187988281,-117.02400207519531,2370,,,,small_airport,OurAirports
30969,Treeport Airport,Spirit Lake,US,,,47.97800064086914,-116.79299926757812,2500,,,,small_airport,OurAirports
30970,Rock Creek Farm Airport,Worley,US,,,47.392398834228516,-116.87300109863281,2500,,,,small_airport,OurAirports
30971,Timber Basin Airpark Inc Airport,Sagle,US,,,48.2234992980957,-116.43900299072266,2220,,,,small_airport,OurAirports
30972,Olmstead Sky Ranch Airport,Sandpoint,US,,,48.350799560546875,-116.55400085449219,2140,,,,small_airport,OurAirports
30973,P and R Field,Mayfield,US,,,43.233474,-115.939673,3125,,,,small_airport,OurAirports
30974,Hawk Haven Airport,Coeur d Alene,US,,,47.75550079,-116.8590012,2333,,,,small_airport,OurAirports
30975,Mackay Bar Airport,Dixie,US,,,45.3798,-115.505924,2172,,,,small_airport,OurAirports
30976,Big Island Airport,Orofino,US,,,46.6973991394043,-115.98400115966797,2249,,,,small_airport,OurAirports
30977,Everett II Heliport,Ketchum,US,,,43.774039,-114.408612,6165,,,,heliport,OurAirports
30978,Tuka STOLport,Clark Fork,US,,,48.105499267578125,-116.13700103759766,2086,,,,small_airport,OurAirports
30979,Stocking Meadows Airport,Clarkia,US,,,46.93600082397461,-115.86499786376953,3850,,,,small_airport,OurAirports
30980,High Valley Airport,Cascade,US,,,44.239327,-116.144629,4883,,,,small_airport,OurAirports
30981,King Mountain Glider Park,Moore,US,,,43.762908,-113.344722,5500,,,,small_airport,OurAirports
30982,St Joseph's Regional Medical Center Heliport,Lewiston,US,,,46.41320037841797,-117.01699829101562,740,,,,heliport,OurAirports
30983,Sutherland Heliport,Hauser Lake,US,,,47.77989959716797,-117.01000213623047,2100,,,,heliport,OurAirports
30984,Sunrise Skypark Airport,Marsing,US,,,43.41780090332031,-116.70600128173828,2240,,,,small_airport,OurAirports
30985,Stibnite Airport,Yellow Pine,US,,,44.899898529052734,-115.33300018310547,6539,,,,small_airport,OurAirports
30986,Carlin Bay Airport,Coeur D'Alene,US,,,47.551300048828125,-116.76399993896484,2702,,,,small_airport,OurAirports
30987,Hidden Lakes Airport,Cascade,US,,,44.225297,-116.179508,4845,,,,small_airport,OurAirports
30988,Dworshak Heliport,Ahsahka,US,,,46.51210021972656,-116.29299926757812,1615,,,,heliport,OurAirports
30989,Whelan's Heliport,Huston,US,,,43.59709930419922,-116.78199768066406,2565,,,,heliport,OurAirports
30990,Western Spur Airport,Athol,US,,,47.92879867553711,-116.71099853515625,2350,,,,small_airport,OurAirports
30991,St Luke's Boise Medical Center Heliport,Boise,US,,,43.612701416,-116.192001343,2863,,,,heliport,OurAirports
30992,Welburn Heliport,Hayden Lake,US,,,47.783199310303,-116.68399810791,2250,,,,heliport,OurAirports
30993,Minidoka Memorial Hospital Heliport,Rupert,US,,,42.62099838259999,-113.685997009,4156,,,,heliport,OurAirports
30994,Bottle Bay Seaplane Base,Sandpoint,US,,,48.47909927368164,-116.44499969482422,2063,,,,seaplane_base,OurAirports
30995,Valley County Hospital Heliport,Cascade,US,,,44.518798828125,-116.0479965209961,4800,,,,heliport,OurAirports
30996,Star S Ranch Airport,Mackay,US,,,43.981899,-114.043999,6660,,,,small_airport,OurAirports
30997,Nampa Valley Heliport,Boise,US,,,43.590999603271484,-116.2770004272461,2690,,,,heliport,OurAirports
30998,Flying A Ranch Airport,Lake Fork,US,,,44.81760025024414,-116.06800079345703,4918,,,,small_airport,OurAirports
30999,Fountains Airport,Moscow,US,,,46.713199615478516,-116.99700164794922,2550,,,,small_airport,OurAirports
31000,Valenov Ranch Airport,Priest River,US,,,48.296228,-117.016382,2425,,,,small_airport,OurAirports
31001,Simpson Airport,Grace,US,,,42.608299255371094,-111.72899627685547,5598,,,,small_airport,OurAirports
31002,Portneuf Medical Center Heliport,Pocatello,US,,,42.87447,-112.42228,4550,,,,heliport,OurAirports
31003,Driftwood Air Ranch Airport,Coeur D'Alene,US,,,47.581244,-116.771997,2775,,,,small_airport,OurAirports
31004,Clearwater Valley Hospital Heliport,Orofino,US,,,46.48659896850586,-116.25,1005,,,,heliport,OurAirports
31005,Lower Loon Creek Airport,Challis,US,,,44.808437,-114.808824,4200,,,,small_airport,OurAirports
31006,Green Acres Airport,Kuna,US,,,43.48460006713867,-116.45899963378906,2865,,,,small_airport,OurAirports
31007,Sun Valley Gun Club Heliport,Sun Valley,US,,,42.705501556396484,-114.3489990234375,6000,,,,heliport,OurAirports
31008,Big Country Heliport,Coeur D'Alene,US,,,47.69309997558594,-116.78399658203125,2223,,,,heliport,OurAirports
31009,Huskey Airport,Irwin,US,,,43.41740036010742,-111.28500366210938,5200,,,,small_airport,OurAirports
31010,Rockford Bay Heliport,Coeur D Alene,US,,,47.50680160522461,-116.89199829101562,2132,,,,heliport,OurAirports
31011,Sulphur Creek Ranch Airport,Cascade,US,,,44.537881,-115.367282,5835,,,,small_airport,OurAirports
31012,Riverlake Airport,Clark Fork,US,,,48.125999450683594,-116.16500091552734,2076,,,,small_airport,OurAirports
31013,Wilson Bar US Forest Service Airport,Dixie,US,,,45.396994,-115.485306,2250,,,,small_airport,OurAirports
31014,Cuddy Meadows Airport,Cambridge,US,,,44.705299377441406,-116.80699920654297,4580,,,,small_airport,OurAirports
31015,CX Ranch Number 2 Airport,Clark Fork,US,,,48.141602,-116.181999,2070,,,,small_airport,OurAirports
31016,Sky Ranch South Airport,Nampa,US,,,43.5083007812,-116.667999268,2750,,,,small_airport,OurAirports
31017,West Valley Hospital Heliport,Caldwell,US,,,43.654167,-116.986000061,2384,,,,heliport,OurAirports
31018,Picabo Airport,Picabo,US,,,43.308201,-114.063003,4828,,,,small_airport,OurAirports
31019,Saint Alphonsus Medical Center Heliport,Nampa,US,,,43.554029,-116.568696,2535,,,,heliport,OurAirports
31020,CPTPA Headquarters Airport,Orofino,US,,,46.6171,-115.800003,3314,,,,small_airport,OurAirports
31021,Elk River Airport,Elk River,US,,,46.78739929199219,-116.16799926757812,2827,,,,small_airport,OurAirports
31022,Deadwood Dam Airstrip,Cascade,US,,,44.29779815673828,-115.64099884033203,5489,,,,small_airport,OurAirports
31023,Rainbow Ranch Airport,Idaho Falls,US,,,43.406898498535156,-111.9739990234375,4750,,,,small_airport,OurAirports
31024,Tracy Ranch Airport,Hill City,US,,,43.286469,-115.08073,5071,,,,small_airport,OurAirports
31025,Boise Plaza Heliport,Boise,US,,,43.653198242200006,-116.206001282,2890,,,,heliport,OurAirports
31026,St Alphonsus Heliport,Boise,US,,,43.61429977416992,-116.26399993896484,2800,,,,heliport,OurAirports
31027,Foster Field - Dzone Skydiving Airport,Star,US,,,43.728802,-116.523003,2550,,,,small_airport,OurAirports
31028,Reed Ranch Airport,Yellow Pine,US,,,44.894298553467,-115.71299743652,4153,,,,small_airport,OurAirports
31029,White Pine Flats Ranch LLC Airport,Troy,US,,,46.776667,-116.691389,2860,,,,small_airport,OurAirports
31030,Summit Ridge Ranch Airstrip,Horseshoe Bend,US,,,43.859219,-116.239953,4180,,,,small_airport,OurAirports
31031,Bear Air Airport,Donnelly,US,,,44.78519821166992,-116.06700134277344,4904,,,,small_airport,OurAirports
31032,Scanlon Heliport,Coeur D'Alene,US,,,42.56740188598633,-117.49500274658203,2000,,,,heliport,OurAirports
31033,MVRMC Number 2 Heliport,Twin Falls,US,,,42.567626,-114.495456,3680,,,,heliport,OurAirports
31034,Brittas House Airstrip,Brittas,IE,,,52.603908,-8.417588,,,,,small_airport,OurAirports
31035,Lyons Estate Private Airstrip,Celbridge,IE,,,53.296767,-6.543199,259,,,,small_airport,OurAirports
31036,Mallow International Airport,Mallow,IE,,,52.131802,-8.68804,,,,,closed,OurAirports
31037,Dolly's Grove Airfield,Staffordstown,IE,,,53.422468,-6.546232,,,,,small_airport,OurAirports
31038,Eyne Airfield,Eyne,IE,,,53.082764,-7.277601,265,,,,small_airport,OurAirports
31039,Clifden Alcock & Brown Airport,Laghtanabba,IE,,,53.54106,-10.08394,,,,,closed,OurAirports
31040,Inishbofin Airfield,Middlequarter,IE,,,53.6196,-10.21085,,,,,closed,OurAirports
31041,Lough Conn Airstrip,Cloghans,IE,,,54.044059,-9.216109,,,,,small_airport,OurAirports
31042,Dowth Hall Airfield,Dowth,IE,,,53.709054,-6.438029,,,,,closed,OurAirports
31043,ILAS Wexford Airfield,Taghmon,IE,,,52.2981,-6.68194,125,,,,small_airport,OurAirports
31044,Limetree Airfield,Limetree,IE,,,53.1155,-7.2443,210,,,,small_airport,OurAirports
31045,Ballinvally Farm Airstrip,Court,IE,,,52.570456,-6.318448,200,,,,closed,OurAirports
31046,Ashfield - Russell's field UL,Coolboy Little,IE,,,54.989617,-7.738113,,,,,small_airport,OurAirports
31047,Finn Valley Airfield UL,Carrickbrack,IE,,,54.846529,-7.658548,,,,,small_airport,OurAirports
31048,Ruskey Airstrip,,IE,,,54.8405299,-7.6547115,,,,,small_airport,OurAirports
31049,Drumavish Airstrip,,IE,,,54.78812,-7.724356,,,,,small_airport,OurAirports
31050,Coulters Airstrip,Carnowen,IE,,,54.82439,-7.62959,,,,,small_airport,OurAirports
31051,Abbeyfeale Airfield,Abbeyfeale,IE,,,52.395797,-9.34006,300,,,,small_airport,OurAirports
31052,Ballyjamesduff Airstrip,Ballyjamesduff,IE,,,53.864439,-7.214957,,,,,small_airport,OurAirports
31053,Tibohine Airfield,Tibohine,IE,,,53.884757,-8.488176,,,,,small_airport,OurAirports
31054,Eniskeane Airfield,Eniskeane,IE,,,51.737526,-8.863843,98,,,,small_airport,OurAirports
31055,Morriscastle Airstrip,Morriscastle,IE,,,52.516621,-6.26371,,,,,closed,OurAirports
31056,Ardfert Airstrip,Ardfert,IE,,,52.34653,-9.76285,,,,,small_airport,OurAirports
31057,Killamaster Airstrip,Killamaster,IE,,,52.866546,-6.810249,,,,,small_airport,OurAirports
31058,The Forge Airstrip,Nenagh,IE,,,52.81052,-8.13732,,,,,small_airport,OurAirports
31059,Ballina Airfield,Ballina,IE,,,54.089209,-9.160676,,,,,small_airport,OurAirports
31060,Allenwood Airstrip,Robertstown,IE,,,53.267785,-6.839772,,,,,small_airport,OurAirports
31061,Ballyboe Airstrip,Gammonsfield,IE,,,52.383923,-7.618068,,,,,small_airport,OurAirports
31062,Borris-in-Ossory Airstrip,Borris-in-Ossory,IE,,,52.92613,-7.65352,,,,,small_airport,OurAirports
31063,Bunnyconnellan Airstrip,Bunnyconnellan,IE,,,54.094487,-9.034681,,,,,small_airport,OurAirports
31064,Granard Airfield,Granard,IE,,,53.74978,-7.53327,,,,,small_airport,OurAirports
31065,Gowran Airstrip,Gowran,IE,,,52.64263,-7.12033,,,,,small_airport,OurAirports
31066,Stradbally Airstrip,Stradbally,IE,,,53.04556,-7.163937,,,,,small_airport,OurAirports
31067,Ballyvalloo Airstrip,Enniscorthy,IE,,,52.414439,-6.363058,,,,,small_airport,OurAirports
31068,Taggarts Airstrip,Clonard,IE,,,53.44808,-7.04839,243,,,,small_airport,OurAirports
31069,Spollens Airstrip,Tullamore,IE,,,53.2934,-7.530334,,,,,small_airport,OurAirports
31070,Gay Tracy Airstrip,Brosna,IE,,,52.991607,-7.892731,230,,,,small_airport,OurAirports
31071,O'Loughlin Airstrip,Monasterevin,IE,,,53.17023,-7.019048,260,,,,small_airport,OurAirports
31072,Crossmolina Airstrip,Crossmolina,IE,,,54.134279,-9.366467,,,,,small_airport,OurAirports
31073,Dorans Airstrip,Shinglis,IE,,,53.51968,-7.67858,,,,,small_airport,OurAirports
31074,Warrens Airstrip,Gorey,IE,,,52.640212,-6.298816,,,,,small_airport,OurAirports
31075,Laytown Airstrip,Sevitsland,IE,,,53.690727,-6.272178,,,,,small_airport,OurAirports
31076,Whites Airstrip,Ballymaglancy,IE,,,53.66317,-8.63488,,,,,small_airport,OurAirports
31077,Ballyvarry Airstrip,Loughkeeran,IE,,,53.892707,-9.122479,,,,,small_airport,OurAirports
31078,Maganey Airstrip,Maganey Lower,IE,,,52.898174,-6.928672,,,,,small_airport,OurAirports
31079,Clonakilty Airstrip,,IE,,,51.6258872,-8.916197,,,,,small_airport,OurAirports
31080,Fethard Airstrip,Fethard,IE,,,52.471738,-7.734409,,,,,small_airport,OurAirports
31081,Camus Airstrip,Friarsland,IE,,,53.17147,-8.11363,108,,,,small_airport,OurAirports
31082,Millicent Airfield,Millicent,IE,,,53.271783,-6.68574,,,,,small_airport,OurAirports
31083,Mullingar-Milltownpass Airfield,Milltownpass,IE,,,53.452082,-7.237543,281,,,,small_airport,OurAirports
31084,Carrigart Airstrip,Devlinmore,IE,,,55.161563,-7.710258,,,,,small_airport,OurAirports
31085,Lough Sheelin Airstrip,Aghnaskeagh,IE,,,53.7964,-7.28455,,,,,small_airport,OurAirports
31086,Carstown Ultralight Airstrip,Ballymakenny,IE,,,53.7668,-6.3257,,,,,small_airport,OurAirports
31087,Craughwell Airfield,Ballynageeragh,IE,,,53.2461,-8.688,,,,,small_airport,OurAirports
31088,Knocksedan Heliport,"Knocksedan, Dublin",IE,,,53.4543,-6.2656,,,,,heliport,OurAirports
31089,Cregboy Airstrip,Cregboy,IE,,,53.329,-8.9605,,,,,small_airport,OurAirports
31090,Ellistown Airstrip,Ballyboughal,IE,,,53.5364,-6.2593,,,,,small_airport,OurAirports
31091,Citywest Heliport,Dublin,IE,,,53.2856,-6.4456,,,,,heliport,OurAirports
31092,Kilbrook Airstrip,Kilbrook,IE,,,53.423,-6.7785,,,,,small_airport,OurAirports
31093,Dunslaughlin Airstrip,Moorestown,IE,,,53.5192,-6.6001,,,,,small_airport,OurAirports
31094,Moyglare Airfield,Moyglare,IE,,,53.4044,-6.6362,,,,,small_airport,OurAirports
31095,Pallas West Airstrip,Toomyvara,IE,,,52.8601,-8.0498,,,,,small_airport,OurAirports
31096,Lickfinn Airstrip,Killenaule,IE,,,52.591353,-7.643436,,,,,small_airport,OurAirports
31097,Tory Island Helistrip,,IE,,,55.26521,-8.23405,,,,,heliport,OurAirports
31098,Tobertaskin Airstrip,Grangemount,IE,,,53.60988,-6.26595,,,,,small_airport,OurAirports
31099,Skellig Michael Heliport,Portmagee,IE,,,51.77029,-10.53799,,,,,heliport,OurAirports
31100,Feohanagh Airstrip,Feohanagh,IE,,,52.387396,-8.973234,,,,,small_airport,OurAirports
31101,Monahullen Airstrip,Monahullen,IE,,,52.75131,-6.56447,,,,,closed,OurAirports
31102,Clonkeiffy Farm Airstrip,,IE,,,53.80343,-7.18509,,,,,small_airport,OurAirports
31103,Drumgurra Airstrip,Drumgurra,IE,,,53.992919,-6.799064,,,,,small_airport,OurAirports
31104,Pettigo Airstrip,Pettigo,IE,,,54.54779,-7.8412,,,,,small_airport,OurAirports
31105,Adamstown Airfield,Trim,IE,,,53.536548,-6.734977,200,,,,small_airport,OurAirports
31106,Abbeyleix Airfield,Abbeyleix,IE,,,52.894444,-7.369167,380,,,,small_airport,OurAirports
31107,Tallaght University Hospital Heliport,Dublin,IE,,,53.289498,-6.376781,330,,,,heliport,OurAirports
31108,Crumlin Children's Hospital Heliport,Dublin,IE,,,53.325197,-6.319065,150,,,,heliport,OurAirports
31109,Castlebar Airport,Castlebar,IE,,,53.8484,-9.28037,,,,,closed,OurAirports
31110,Moyne Aerodrome,Thurles,IE,,,52.703098,-7.70528,400,,,,closed,OurAirports
31111,Gormanstown Aerodrome,Gormanstown,IE,,,53.6348,-6.2277,69,,,,closed,OurAirports
31112,Brittas Bay Airfield,Brittas Bay,IE,,,52.858208,-6.06759,50,,,,closed,OurAirports
31113,Castleforbes Airport,Castleforbes,IE,,,53.778301,-7.83528,150,,,,closed,OurAirports
31114,Killenaule Airfield,Killenaule,IE,,,52.634261,-7.635262,680,,,,closed,OurAirports
31115,Moneygall Aerodrome,Moneygall,IE,,,52.849998,-7.983,450,,,,closed,OurAirports
31116,Powerscourt Airfield,Powerscourt,IE,,,53.178301,-6.196495,470,,,,closed,OurAirports
31117,Trevet Airfield,Dunshaughlin,IE,,,53.543611,-6.531944,385,,,,closed,OurAirports
31118,Castlebridge Airport,Wexford,IE,,,52.3978,-6.4628,79,,,,closed,OurAirports
31119,Cameron Hospital Heliport,Angola,US,,,41.6338996887207,-84.99469757080078,1073,,,,heliport,OurAirports
31120,Iwc Heliport,Indianapolis,US,,,39.78369903564453,-87.18360137939453,700,,,,heliport,OurAirports
31121,Bluebird Airport,Paragon,US,,,39.391348,-86.597103,580,,,,small_airport,OurAirports
31122,Litzinger Ultralightport,Milan,US,,,39.046101,-85.1567,970,,,,small_airport,OurAirports
